"id","registry","crossreg_euctr_id","is_crossreg_eudract"
"NCT01684150","ClinicalTrials.gov",NA,FALSE
"NCT01516827","ClinicalTrials.gov",NA,FALSE
"NCT01407965","ClinicalTrials.gov","2010-024094-39",TRUE
"NCT01392079","ClinicalTrials.gov","2007-003099-20",TRUE
"NCT01180322","ClinicalTrials.gov","2009-011889-28",TRUE
"NCT00949364","ClinicalTrials.gov","2009-010738-23",TRUE
"NCT00850382","ClinicalTrials.gov","2008-008238-35",TRUE
"NCT00732953","ClinicalTrials.gov",NA,FALSE
"NCT00670436","ClinicalTrials.gov",NA,FALSE
"NCT02820519","ClinicalTrials.gov","2014-005440-17",TRUE
"NCT02585882","ClinicalTrials.gov",NA,FALSE
"NCT01480362","ClinicalTrials.gov",NA,FALSE
"NCT02775019","ClinicalTrials.gov",NA,FALSE
"NCT02705456","ClinicalTrials.gov",NA,FALSE
"NCT02689960","ClinicalTrials.gov","2016-000332-18",TRUE
"NCT02337062","ClinicalTrials.gov",NA,FALSE
"NCT02223767","ClinicalTrials.gov",NA,FALSE
"NCT01799525","ClinicalTrials.gov",NA,FALSE
"NCT01764880","ClinicalTrials.gov",NA,FALSE
"NCT01727778","ClinicalTrials.gov","2012-001893-27",TRUE
"NCT01594892","ClinicalTrials.gov",NA,FALSE
"NCT01589913","ClinicalTrials.gov",NA,FALSE
"DRKS00007697","DRKS",NA,FALSE
"DRKS00003442","DRKS",NA,FALSE
"DRKS00011492","DRKS",NA,FALSE
"DRKS00005200","DRKS",NA,FALSE
"DRKS00010918","DRKS",NA,FALSE
"DRKS00007685","DRKS",NA,FALSE
"DRKS00011325","DRKS",NA,FALSE
"DRKS00005301","DRKS",NA,FALSE
"DRKS00007844","DRKS",NA,FALSE
"DRKS00008054","DRKS",NA,FALSE
"DRKS00011936","DRKS",NA,FALSE
"DRKS00005943","DRKS",NA,FALSE
"DRKS00012439","DRKS",NA,FALSE
"DRKS00000162","DRKS",NA,FALSE
"DRKS00004844","DRKS",NA,FALSE
"DRKS00005941","DRKS",NA,FALSE
"DRKS00003851","DRKS",NA,FALSE
"DRKS00003324","DRKS",NA,FALSE
"DRKS00009635","DRKS",NA,FALSE
"DRKS00000304","DRKS",NA,FALSE
"DRKS00004887","DRKS",NA,FALSE
"DRKS00006220","DRKS",NA,FALSE
"DRKS00012871","DRKS",NA,FALSE
"DRKS00000446","DRKS",NA,FALSE
"DRKS00009792","DRKS",NA,FALSE
"DRKS00010845","DRKS",NA,FALSE
"DRKS00011600","DRKS",NA,FALSE
"DRKS00011500","DRKS",NA,FALSE
"DRKS00009552","DRKS",NA,FALSE
"DRKS00005076","DRKS",NA,FALSE
"DRKS00005595","DRKS",NA,FALSE
"DRKS00009614","DRKS",NA,FALSE
"DRKS00010553","DRKS",NA,FALSE
"DRKS00011089","DRKS",NA,FALSE
"DRKS00012409","DRKS",NA,FALSE
"DRKS00013340","DRKS",NA,FALSE
"DRKS00003246","DRKS",NA,FALSE
"DRKS00003568","DRKS",NA,FALSE
"DRKS00004871","DRKS",NA,FALSE
"DRKS00007117","DRKS",NA,FALSE
"DRKS00009347","DRKS",NA,FALSE
"DRKS00009368","DRKS",NA,FALSE
"DRKS00009391","DRKS",NA,FALSE
"DRKS00009539","DRKS",NA,FALSE
"DRKS00011212","DRKS",NA,FALSE
"DRKS00011273","DRKS",NA,FALSE
"DRKS00012499","DRKS",NA,FALSE
"DRKS00012795","DRKS",NA,FALSE
"DRKS00004911","DRKS",NA,FALSE
"DRKS00004649","DRKS",NA,FALSE
"DRKS00004858","DRKS",NA,FALSE
"DRKS00004965","DRKS",NA,FALSE
"DRKS00006254","DRKS",NA,FALSE
"DRKS00010190","DRKS",NA,FALSE
"DRKS00003623","DRKS",NA,FALSE
"DRKS00004622","DRKS",NA,FALSE
"DRKS00004791","DRKS",NA,FALSE
"DRKS00005664","DRKS",NA,FALSE
"DRKS00007693","DRKS",NA,FALSE
"DRKS00009637","DRKS",NA,FALSE
"DRKS00011688","DRKS",NA,FALSE
"DRKS00011719","DRKS",NA,FALSE
"DRKS00003957","DRKS",NA,FALSE
"DRKS00004271","DRKS",NA,FALSE
"DRKS00005679","DRKS",NA,FALSE
"DRKS00006887","DRKS",NA,FALSE
"DRKS00007840","DRKS",NA,FALSE
"DRKS00008843","DRKS",NA,FALSE
"DRKS00009394","DRKS",NA,FALSE
"DRKS00010522","DRKS",NA,FALSE
"DRKS00010231","DRKS",NA,FALSE
"DRKS00000115","DRKS",NA,FALSE
"DRKS00006866","DRKS",NA,FALSE
"DRKS00009914","DRKS",NA,FALSE
"DRKS00009915","DRKS",NA,FALSE
"DRKS00010212","DRKS",NA,FALSE
"DRKS00012769","DRKS",NA,FALSE
"DRKS00013047","DRKS",NA,FALSE
"DRKS00006277","DRKS",NA,FALSE
"DRKS00010011","DRKS",NA,FALSE
"DRKS00010623","DRKS",NA,FALSE
"DRKS00012863","DRKS",NA,FALSE
"DRKS00000582","DRKS",NA,FALSE
"DRKS00000655","DRKS",NA,FALSE
"DRKS00000697","DRKS",NA,FALSE
"DRKS00003117","DRKS",NA,FALSE
"DRKS00003132","DRKS",NA,FALSE
"DRKS00003159","DRKS",NA,FALSE
"DRKS00003589","DRKS",NA,FALSE
"DRKS00003658","DRKS",NA,FALSE
"DRKS00003943","DRKS",NA,FALSE
"DRKS00004241","DRKS",NA,FALSE
"DRKS00004968","DRKS",NA,FALSE
"DRKS00005028","DRKS",NA,FALSE
"DRKS00005034","DRKS",NA,FALSE
"DRKS00005140","DRKS",NA,FALSE
"DRKS00005419","DRKS",NA,FALSE
"DRKS00005500","DRKS",NA,FALSE
"DRKS00005604","DRKS",NA,FALSE
"DRKS00005692","DRKS",NA,FALSE
"DRKS00005720","DRKS",NA,FALSE
"DRKS00006033","DRKS",NA,FALSE
"DRKS00006102","DRKS",NA,FALSE
"DRKS00006148","DRKS",NA,FALSE
"DRKS00006162","DRKS",NA,FALSE
"DRKS00006301","DRKS",NA,FALSE
"DRKS00006755","DRKS",NA,FALSE
"DRKS00007128","DRKS",NA,FALSE
"DRKS00007171","DRKS",NA,FALSE
"DRKS00007477","DRKS",NA,FALSE
"DRKS00007634","DRKS",NA,FALSE
"DRKS00008545","DRKS",NA,FALSE
"DRKS00008555","DRKS",NA,FALSE
"DRKS00008837","DRKS",NA,FALSE
"DRKS00008924","DRKS",NA,FALSE
"DRKS00009605","DRKS",NA,FALSE
"DRKS00009739","DRKS",NA,FALSE
"DRKS00010584","DRKS",NA,FALSE
"DRKS00010608","DRKS",NA,FALSE
"DRKS00011013","DRKS",NA,FALSE
"DRKS00011281","DRKS",NA,FALSE
"DRKS00011892","DRKS",NA,FALSE
"DRKS00011963","DRKS",NA,FALSE
"DRKS00006183","DRKS",NA,FALSE
"DRKS00003407","DRKS",NA,FALSE
"DRKS00004570","DRKS",NA,FALSE
"DRKS00009360","DRKS",NA,FALSE
"DRKS00006087","DRKS",NA,FALSE
"DRKS00009304","DRKS",NA,FALSE
"DRKS00009778","DRKS",NA,FALSE
"DRKS00010492","DRKS",NA,FALSE
"DRKS00004537","DRKS",NA,FALSE
"DRKS00005408","DRKS",NA,FALSE
"DRKS00008767","DRKS",NA,FALSE
"DRKS00009541","DRKS",NA,FALSE
"DRKS00010860","DRKS",NA,FALSE
"DRKS00011585","DRKS",NA,FALSE
"DRKS00004220","DRKS",NA,FALSE
"DRKS00008548","DRKS",NA,FALSE
"DRKS00008833","DRKS",NA,FALSE
"DRKS00011193","DRKS",NA,FALSE
"DRKS00012258","DRKS",NA,FALSE
"DRKS00003139","DRKS",NA,FALSE
"DRKS00003574","DRKS",NA,FALSE
"DRKS00005224","DRKS",NA,FALSE
"DRKS00007607","DRKS",NA,FALSE
"DRKS00009221","DRKS",NA,FALSE
"DRKS00010157","DRKS",NA,FALSE
"DRKS00011783","DRKS",NA,FALSE
"DRKS00013512","DRKS",NA,FALSE
"DRKS00010037","DRKS",NA,FALSE
"DRKS00010782","DRKS",NA,FALSE
"DRKS00005108","DRKS",NA,FALSE
"DRKS00004288","DRKS",NA,FALSE
"DRKS00005035","DRKS",NA,FALSE
"DRKS00007140","DRKS",NA,FALSE
"DRKS00007730","DRKS",NA,FALSE
"DRKS00007888","DRKS",NA,FALSE
"DRKS00008561","DRKS",NA,FALSE
"DRKS00009249","DRKS",NA,FALSE
"DRKS00009883","DRKS",NA,FALSE
"DRKS00010523","DRKS",NA,FALSE
"DRKS00010543","DRKS",NA,FALSE
"DRKS00010625","DRKS",NA,FALSE
"DRKS00010695","DRKS",NA,FALSE
"DRKS00011045","DRKS",NA,FALSE
"DRKS00011153","DRKS",NA,FALSE
"DRKS00012382","DRKS",NA,FALSE
"DRKS00007907","DRKS",NA,FALSE
"DRKS00005159","DRKS",NA,FALSE
"DRKS00005481","DRKS",NA,FALSE
"DRKS00006130","DRKS",NA,FALSE
"DRKS00006189","DRKS",NA,FALSE
"DRKS00006765","DRKS",NA,FALSE
"DRKS00006863","DRKS",NA,FALSE
"DRKS00008181","DRKS",NA,FALSE
"DRKS00011199","DRKS",NA,FALSE
"DRKS00012257","DRKS",NA,FALSE
"DRKS00012980","DRKS",NA,FALSE
"DRKS00010960","DRKS",NA,FALSE
"DRKS00003252","DRKS",NA,FALSE
"DRKS00003388","DRKS",NA,FALSE
"DRKS00004158","DRKS",NA,FALSE
"DRKS00004226","DRKS",NA,FALSE
"DRKS00004245","DRKS",NA,FALSE
"DRKS00004675","DRKS",NA,FALSE
"DRKS00004900","DRKS",NA,FALSE
"DRKS00005127","DRKS",NA,FALSE
"DRKS00005497","DRKS",NA,FALSE
"DRKS00006137","DRKS",NA,FALSE
"DRKS00006206","DRKS",NA,FALSE
"DRKS00007784","DRKS",NA,FALSE
"DRKS00007800","DRKS",NA,FALSE
"DRKS00007807","DRKS",NA,FALSE
"DRKS00007880","DRKS",NA,FALSE
"DRKS00007885","DRKS",NA,FALSE
"DRKS00008023","DRKS",NA,FALSE
"DRKS00008668","DRKS",NA,FALSE
"DRKS00008715","DRKS",NA,FALSE
"DRKS00009828","DRKS",NA,FALSE
"DRKS00009997","DRKS",NA,FALSE
"DRKS00011040","DRKS",NA,FALSE
"DRKS00011174","DRKS",NA,FALSE
"DRKS00011528","DRKS",NA,FALSE
"DRKS00011651","DRKS",NA,FALSE
"DRKS00011837","DRKS",NA,FALSE
"DRKS00011853","DRKS",NA,FALSE
"DRKS00012404","DRKS",NA,FALSE
"DRKS00012464","DRKS",NA,FALSE
"DRKS00013513","DRKS",NA,FALSE
"DRKS00003534","DRKS",NA,FALSE
"DRKS00009547","DRKS",NA,FALSE
"DRKS00006098","DRKS",NA,FALSE
"DRKS00007781","DRKS",NA,FALSE
"DRKS00007816","DRKS",NA,FALSE
"DRKS00000741","DRKS",NA,FALSE
"DRKS00003166","DRKS",NA,FALSE
"DRKS00003438","DRKS",NA,FALSE
"DRKS00003514","DRKS",NA,FALSE
"DRKS00004386","DRKS",NA,FALSE
"DRKS00006743","DRKS",NA,FALSE
"DRKS00006958","DRKS",NA,FALSE
"DRKS00009232","DRKS",NA,FALSE
"DRKS00000780","DRKS",NA,FALSE
"DRKS00003355","DRKS",NA,FALSE
"DRKS00003452","DRKS",NA,FALSE
"DRKS00003691","DRKS",NA,FALSE
"DRKS00004235","DRKS",NA,FALSE
"DRKS00004928","DRKS",NA,FALSE
"DRKS00004978","DRKS",NA,FALSE
"DRKS00005120","DRKS",NA,FALSE
"DRKS00005581","DRKS",NA,FALSE
"DRKS00006782","DRKS",NA,FALSE
"DRKS00008204","DRKS",NA,FALSE
"DRKS00008967","DRKS",NA,FALSE
"DRKS00008972","DRKS",NA,FALSE
"DRKS00009530","DRKS",NA,FALSE
"DRKS00010061","DRKS",NA,FALSE
"DRKS00010096","DRKS",NA,FALSE
"DRKS00011245","DRKS",NA,FALSE
"DRKS00000542","DRKS",NA,FALSE
"DRKS00003537","DRKS",NA,FALSE
"DRKS00004199","DRKS",NA,FALSE
"DRKS00004583","DRKS",NA,FALSE
"DRKS00004776","DRKS",NA,FALSE
"DRKS00005254","DRKS",NA,FALSE
"DRKS00005819","DRKS",NA,FALSE
"DRKS00008985","DRKS",NA,FALSE
"DRKS00009294","DRKS",NA,FALSE
"DRKS00009301","DRKS",NA,FALSE
"DRKS00009387","DRKS",NA,FALSE
"DRKS00009565","DRKS",NA,FALSE
"DRKS00011067","DRKS",NA,FALSE
"DRKS00011422","DRKS",NA,FALSE
"DRKS00013081","DRKS",NA,FALSE
"DRKS00013162","DRKS",NA,FALSE
"DRKS00005652","DRKS",NA,FALSE
"DRKS00005683","DRKS",NA,FALSE
"DRKS00006359","DRKS",NA,FALSE
"DRKS00010530","DRKS",NA,FALSE
"DRKS00010958","DRKS",NA,FALSE
"DRKS00011047","DRKS",NA,FALSE
"DRKS00000570","DRKS",NA,FALSE
"DRKS00006585","DRKS",NA,FALSE
"DRKS00011143","DRKS",NA,FALSE
"DRKS00013627","DRKS",NA,FALSE
"DRKS00000549","DRKS",NA,FALSE
"DRKS00004313","DRKS",NA,FALSE
"DRKS00004865","DRKS",NA,FALSE
"DRKS00005989","DRKS",NA,FALSE
"DRKS00007121","DRKS",NA,FALSE
"DRKS00009688","DRKS",NA,FALSE
"DRKS00013254","DRKS",NA,FALSE
"DRKS00006147","DRKS",NA,FALSE
"DRKS00006215","DRKS",NA,FALSE
"DRKS00003660","DRKS",NA,FALSE
"DRKS00003681","DRKS",NA,FALSE
"DRKS00005682","DRKS",NA,FALSE
"DRKS00006093","DRKS",NA,FALSE
"DRKS00006210","DRKS",NA,FALSE
"DRKS00006211","DRKS",NA,FALSE
"DRKS00006736","DRKS",NA,FALSE
"DRKS00007875","DRKS",NA,FALSE
"DRKS00009296","DRKS",NA,FALSE
"DRKS00009602","DRKS",NA,FALSE
"DRKS00009864","DRKS",NA,FALSE
"DRKS00009891","DRKS",NA,FALSE
"DRKS00010133","DRKS",NA,FALSE
"DRKS00010810","DRKS",NA,FALSE
"DRKS00011665","DRKS",NA,FALSE
"DRKS00004652","DRKS",NA,FALSE
"DRKS00004885","DRKS",NA,FALSE
"DRKS00005333","DRKS",NA,FALSE
"DRKS00005594","DRKS",NA,FALSE
"DRKS00006139","DRKS",NA,FALSE
"DRKS00009392","DRKS",NA,FALSE
"DRKS00004513","DRKS",NA,FALSE
"DRKS00009396","DRKS",NA,FALSE
"DRKS00009716","DRKS",NA,FALSE
"DRKS00010732","DRKS",NA,FALSE
"DRKS00012565","DRKS",NA,FALSE
"DRKS00013485","DRKS",NA,FALSE
"DRKS00003136","DRKS",NA,FALSE
"DRKS00006217","DRKS",NA,FALSE
"DRKS00006349","DRKS",NA,FALSE
"DRKS00006882","DRKS",NA,FALSE
"DRKS00007770","DRKS",NA,FALSE
"DRKS00010439","DRKS",NA,FALSE
"DRKS00011054","DRKS",NA,FALSE
"DRKS00011275","DRKS",NA,FALSE
"DRKS00011332","DRKS",NA,FALSE
"DRKS00011648","DRKS",NA,FALSE
"DRKS00011721","DRKS",NA,FALSE
"DRKS00013233","DRKS",NA,FALSE
"DRKS00003476","DRKS",NA,FALSE
"DRKS00005802","DRKS",NA,FALSE
"DRKS00007689","DRKS",NA,FALSE
"DRKS00008197","DRKS",NA,FALSE
"DRKS00010728","DRKS",NA,FALSE
"DRKS00012695","DRKS",NA,FALSE
"DRKS00000623","DRKS",NA,FALSE
"DRKS00003979","DRKS",NA,FALSE
"DRKS00005241","DRKS",NA,FALSE
"DRKS00009775","DRKS",NA,FALSE
"DRKS00010089","DRKS",NA,FALSE
"DRKS00010915","DRKS",NA,FALSE
"DRKS00011920","DRKS",NA,FALSE
"DRKS00012927","DRKS",NA,FALSE
"DRKS00003347","DRKS",NA,FALSE
"DRKS00010030","DRKS",NA,FALSE
"DRKS00010134","DRKS",NA,FALSE
"DRKS00004835","DRKS",NA,FALSE
"DRKS00004841","DRKS",NA,FALSE
"DRKS00008927","DRKS",NA,FALSE
"DRKS00009979","DRKS",NA,FALSE
"NCT01272557","ClinicalTrials.gov",NA,FALSE
"NCT01532453","ClinicalTrials.gov",NA,FALSE
"NCT02847260","ClinicalTrials.gov",NA,FALSE
"NCT02403986","ClinicalTrials.gov",NA,FALSE
"NCT02021942","ClinicalTrials.gov","2010-019017-25",TRUE
"NCT02793557","ClinicalTrials.gov",NA,FALSE
"NCT02019134","ClinicalTrials.gov",NA,FALSE
"NCT01864707","ClinicalTrials.gov",NA,FALSE
"NCT01503372","ClinicalTrials.gov","2010-024379-15",TRUE
"NCT02227641","ClinicalTrials.gov","2012-004240-30",TRUE
"NCT02045550","ClinicalTrials.gov",NA,FALSE
"NCT01377025","ClinicalTrials.gov","2010-022687-12",TRUE
"NCT03854942","ClinicalTrials.gov",NA,FALSE
"NCT03117088","ClinicalTrials.gov",NA,FALSE
"NCT03070821","ClinicalTrials.gov",NA,FALSE
"NCT02778269","ClinicalTrials.gov",NA,FALSE
"NCT02585752","ClinicalTrials.gov",NA,FALSE
"NCT02539680","ClinicalTrials.gov",NA,FALSE
"NCT02453451","ClinicalTrials.gov",NA,FALSE
"NCT02415491","ClinicalTrials.gov",NA,FALSE
"NCT02413957","ClinicalTrials.gov",NA,FALSE
"NCT02382926","ClinicalTrials.gov",NA,FALSE
"NCT02368158","ClinicalTrials.gov",NA,FALSE
"NCT02350946","ClinicalTrials.gov",NA,FALSE
"NCT02315300","ClinicalTrials.gov",NA,FALSE
"NCT02077309","ClinicalTrials.gov","2012-003859-12",TRUE
"NCT02027662","ClinicalTrials.gov",NA,FALSE
"NCT02004483","ClinicalTrials.gov",NA,FALSE
"NCT02001480","ClinicalTrials.gov",NA,FALSE
"NCT01969045","ClinicalTrials.gov",NA,FALSE
"NCT01941550","ClinicalTrials.gov",NA,FALSE
"NCT01888796","ClinicalTrials.gov","2012-003858-81",TRUE
"NCT01885403","ClinicalTrials.gov",NA,FALSE
"NCT01839071","ClinicalTrials.gov",NA,FALSE
"NCT01789112","ClinicalTrials.gov",NA,FALSE
"NCT01644071","ClinicalTrials.gov",NA,FALSE
"NCT01644045","ClinicalTrials.gov",NA,FALSE
"NCT01644019","ClinicalTrials.gov",NA,FALSE
"NCT01341106","ClinicalTrials.gov","2010-019884-12",TRUE
"NCT01266187","ClinicalTrials.gov","2008-005312-41",TRUE
"NCT01262729","ClinicalTrials.gov","2010-022679-71",TRUE
"NCT01242956","ClinicalTrials.gov",NA,FALSE
"NCT03031002","ClinicalTrials.gov",NA,FALSE
"NCT02705027","ClinicalTrials.gov",NA,FALSE
"NCT02532166","ClinicalTrials.gov",NA,FALSE
"NCT02476500","ClinicalTrials.gov",NA,FALSE
"NCT02475252","ClinicalTrials.gov",NA,FALSE
"NCT02077205","ClinicalTrials.gov",NA,FALSE
"NCT01913899","ClinicalTrials.gov",NA,FALSE
"NCT01627938","ClinicalTrials.gov","2010-018508-95",TRUE
"NCT01590992","ClinicalTrials.gov",NA,FALSE
"NCT01402414","ClinicalTrials.gov",NA,FALSE
"NCT02501837","ClinicalTrials.gov",NA,FALSE
"NCT02364986","ClinicalTrials.gov",NA,FALSE
"NCT02329912","ClinicalTrials.gov",NA,FALSE
"NCT01991691","ClinicalTrials.gov",NA,FALSE
"NCT01563614","ClinicalTrials.gov",NA,FALSE
"NCT01539746","ClinicalTrials.gov",NA,FALSE
"NCT01047254","ClinicalTrials.gov","2007-005352-17",TRUE
"NCT01561118","ClinicalTrials.gov",NA,FALSE
"NCT00373438","ClinicalTrials.gov",NA,FALSE
"NCT04229069","ClinicalTrials.gov",NA,FALSE
"NCT03485716","ClinicalTrials.gov",NA,FALSE
"NCT02971787","ClinicalTrials.gov",NA,FALSE
"NCT02888236","ClinicalTrials.gov",NA,FALSE
"NCT02794298","ClinicalTrials.gov",NA,FALSE
"NCT02726048","ClinicalTrials.gov",NA,FALSE
"NCT02667964","ClinicalTrials.gov",NA,FALSE
"NCT02633228","ClinicalTrials.gov",NA,FALSE
"NCT02633072","ClinicalTrials.gov",NA,FALSE
"NCT02599740","ClinicalTrials.gov",NA,FALSE
"NCT02509962","ClinicalTrials.gov",NA,FALSE
"NCT02478957","ClinicalTrials.gov",NA,FALSE
"NCT02478034","ClinicalTrials.gov",NA,FALSE
"NCT02478021","ClinicalTrials.gov",NA,FALSE
"NCT02398877","ClinicalTrials.gov",NA,FALSE
"NCT02357706","ClinicalTrials.gov",NA,FALSE
"NCT02345278","ClinicalTrials.gov",NA,FALSE
"NCT02339597","ClinicalTrials.gov",NA,FALSE
"NCT02314572","ClinicalTrials.gov",NA,FALSE
"NCT02096913","ClinicalTrials.gov","2011-000584-28",TRUE
"NCT02094287","ClinicalTrials.gov","2008-008474-31",TRUE
"NCT02019498","ClinicalTrials.gov",NA,FALSE
"NCT01974011","ClinicalTrials.gov",NA,FALSE
"NCT01888055","ClinicalTrials.gov",NA,FALSE
"NCT01888029","ClinicalTrials.gov",NA,FALSE
"NCT01887899","ClinicalTrials.gov",NA,FALSE
"NCT01840865","ClinicalTrials.gov",NA,FALSE
"NCT01836588","ClinicalTrials.gov",NA,FALSE
"NCT01832740","ClinicalTrials.gov",NA,FALSE
"NCT01815528","ClinicalTrials.gov",NA,FALSE
"NCT01801787","ClinicalTrials.gov",NA,FALSE
"NCT01625572","ClinicalTrials.gov",NA,FALSE
"NCT01523938","ClinicalTrials.gov",NA,FALSE
"NCT01466465","ClinicalTrials.gov","2010-021775-80",TRUE
"NCT01456702","ClinicalTrials.gov",NA,FALSE
"NCT01413243","ClinicalTrials.gov",NA,FALSE
"NCT01370044","ClinicalTrials.gov","2011-001403-12",TRUE
"NCT01357681","ClinicalTrials.gov","2010-023941-31",TRUE
"NCT01263977","ClinicalTrials.gov",NA,FALSE
"NCT01259830","ClinicalTrials.gov",NA,FALSE
"NCT01258257","ClinicalTrials.gov",NA,FALSE
"NCT01219231","ClinicalTrials.gov",NA,FALSE
"NCT01184430","ClinicalTrials.gov",NA,FALSE
"NCT01006577","ClinicalTrials.gov",NA,FALSE
"NCT00951834","ClinicalTrials.gov",NA,FALSE
"NCT00799890","ClinicalTrials.gov","2008-005213-22",TRUE
"NCT02421172","ClinicalTrials.gov",NA,FALSE
"NCT00996229","ClinicalTrials.gov",NA,FALSE
"NCT04114201","ClinicalTrials.gov",NA,FALSE
"NCT03657953","ClinicalTrials.gov",NA,FALSE
"NCT02652585","ClinicalTrials.gov",NA,FALSE
"NCT02275884","ClinicalTrials.gov",NA,FALSE
"NCT02157363","ClinicalTrials.gov",NA,FALSE
"NCT01809847","ClinicalTrials.gov","2012-001947-31",TRUE
"NCT01246752","ClinicalTrials.gov","2010-019377-15",TRUE
"NCT01220856","ClinicalTrials.gov","2010-019424-31",TRUE
"NCT01146821","ClinicalTrials.gov","2010-021018-49",TRUE
"NCT00904254","ClinicalTrials.gov","2008-008443-14",TRUE
"NCT00609310","ClinicalTrials.gov",NA,FALSE
"NCT03868865","ClinicalTrials.gov",NA,FALSE
"NCT02775175","ClinicalTrials.gov",NA,FALSE
"NCT02721849","ClinicalTrials.gov",NA,FALSE
"NCT02615860","ClinicalTrials.gov",NA,FALSE
"NCT02595840","ClinicalTrials.gov","2014-001983-36",TRUE
"NCT02541357","ClinicalTrials.gov",NA,FALSE
"NCT02488694","ClinicalTrials.gov",NA,FALSE
"NCT02481271","ClinicalTrials.gov",NA,FALSE
"NCT02476370","ClinicalTrials.gov",NA,FALSE
"NCT02185703","ClinicalTrials.gov",NA,FALSE
"NCT01742767","ClinicalTrials.gov","2011-001963-37",TRUE
"NCT01407861","ClinicalTrials.gov",NA,FALSE
"NCT01425957","ClinicalTrials.gov",NA,FALSE
"NCT03118791","ClinicalTrials.gov",NA,FALSE
"NCT02764749","ClinicalTrials.gov",NA,FALSE
"NCT02394002","ClinicalTrials.gov",NA,FALSE
"NCT02150473","ClinicalTrials.gov","2013-004604-19",TRUE
"NCT02147223","ClinicalTrials.gov",NA,FALSE
"NCT01901458","ClinicalTrials.gov",NA,FALSE
"NCT01755871","ClinicalTrials.gov",NA,FALSE
"NCT01465594","ClinicalTrials.gov",NA,FALSE
"NCT00977132","ClinicalTrials.gov",NA,FALSE
"NCT01608984","ClinicalTrials.gov",NA,FALSE
"NCT03717493","ClinicalTrials.gov",NA,FALSE
"NCT03548974","ClinicalTrials.gov",NA,FALSE
"NCT02483221","ClinicalTrials.gov","2014-004088-19",TRUE
"NCT02478944","ClinicalTrials.gov",NA,FALSE
"NCT02129439","ClinicalTrials.gov",NA,FALSE
"NCT02007811","ClinicalTrials.gov",NA,FALSE
"NCT01409876","ClinicalTrials.gov",NA,FALSE
"NCT01405235","ClinicalTrials.gov",NA,FALSE
"NCT01176214","ClinicalTrials.gov",NA,FALSE
"NCT01175694","ClinicalTrials.gov",NA,FALSE
"NCT00074230","ClinicalTrials.gov",NA,FALSE
"NCT02842892","ClinicalTrials.gov",NA,FALSE
"NCT02746692","ClinicalTrials.gov",NA,FALSE
"NCT02727452","ClinicalTrials.gov",NA,FALSE
"NCT02594345","ClinicalTrials.gov",NA,FALSE
"NCT02345135","ClinicalTrials.gov",NA,FALSE
"NCT02284256","ClinicalTrials.gov","2014-000816-32",TRUE
"NCT02206854","ClinicalTrials.gov","2012-001425-27",TRUE
"NCT02081053","ClinicalTrials.gov",NA,FALSE
"NCT01997424","ClinicalTrials.gov",NA,FALSE
"NCT01798771","ClinicalTrials.gov",NA,FALSE
"NCT01713790","ClinicalTrials.gov",NA,FALSE
"NCT01615172","ClinicalTrials.gov",NA,FALSE
"NCT01611116","ClinicalTrials.gov","2011-002365-37",TRUE
"NCT01609946","ClinicalTrials.gov",NA,FALSE
"NCT01567241","ClinicalTrials.gov",NA,FALSE
"NCT01448798","ClinicalTrials.gov",NA,FALSE
"NCT01244958","ClinicalTrials.gov","2009-015950-39",TRUE
"NCT01170988","ClinicalTrials.gov",NA,FALSE
"NCT01081093","ClinicalTrials.gov",NA,FALSE
"NCT00977340","ClinicalTrials.gov",NA,FALSE
"NCT00945126","ClinicalTrials.gov",NA,FALSE
"NCT00711542","ClinicalTrials.gov",NA,FALSE
"NCT02484339","ClinicalTrials.gov",NA,FALSE
"NCT02277977","ClinicalTrials.gov",NA,FALSE
"NCT02262949","ClinicalTrials.gov",NA,FALSE
"NCT01690572","ClinicalTrials.gov",NA,FALSE
"NCT01378845","ClinicalTrials.gov","2011-002127-17",TRUE
"NCT01252459","ClinicalTrials.gov","2012-001121-27",TRUE
"NCT01065025","ClinicalTrials.gov",NA,FALSE
"NCT01015469","ClinicalTrials.gov","2009-016718-26",TRUE
"NCT02655276","ClinicalTrials.gov",NA,FALSE
"NCT01672216","ClinicalTrials.gov",NA,FALSE
"NCT03093571","ClinicalTrials.gov",NA,FALSE
"NCT02509559","ClinicalTrials.gov",NA,FALSE
"NCT02507167","ClinicalTrials.gov",NA,FALSE
"NCT02493283","ClinicalTrials.gov",NA,FALSE
"NCT02364167","ClinicalTrials.gov",NA,FALSE
"NCT03071796","ClinicalTrials.gov",NA,FALSE
"NCT01903395","ClinicalTrials.gov",NA,FALSE
"NCT01517776","ClinicalTrials.gov","2009-011898-33",TRUE
"NCT01362361","ClinicalTrials.gov","2010-023050-37",TRUE
"NCT01060423","ClinicalTrials.gov","2009-014728-44",TRUE
"NCT01045512","ClinicalTrials.gov","2007-003003-12",TRUE
"NCT03141476","ClinicalTrials.gov",NA,FALSE
"NCT02818959","ClinicalTrials.gov",NA,FALSE
"NCT02802254","ClinicalTrials.gov",NA,FALSE
"NCT02606799","ClinicalTrials.gov",NA,FALSE
"NCT02417103","ClinicalTrials.gov",NA,FALSE
"NCT02108353","ClinicalTrials.gov","2012-005254-30",TRUE
"NCT02071511","ClinicalTrials.gov",NA,FALSE
"NCT02037581","ClinicalTrials.gov",NA,FALSE
